"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2015-02-28,"74134","OK","Tulsa","Tulsa","Tulsa",4682,121200,0.00748129675810474,0.0202020202020202,0.0735163861824624,0.0285249936643268,0.0203352637392611,"2015-02","2015-Q1",121200,0,"2015-02"
2015-02-28,"02842","RI","Providence","Newport","Middletown",4683,316100,0.000949968334388854,-0.0028391167192429,0.0163987138263666,0.00520526782702668,-0.0156743367446696,"2006-06","2006-Q2",395400,-0.200556398583713,"2004-01"
2015-02-28,"44092","OH","Cleveland","Lake","Wickliffe",4684,113400,0.00531914893617021,0.0161290322580645,0.0299727520435967,-0.0149975300797024,-0.0195837494174873,"2006-09","2006-Q3",143300,-0.208653175157013,"1998-11"
2015-02-28,"44647","OH","Canton","Stark","Massillon",4685,85600,0.00824499411071849,0.0313253012048193,0.0713391739674593,0.00306537230240855,-0.00889471590069402,"2006-09","2006-Q3",99000,-0.135353535353535,"2002-05"
2015-02-28,"02476","MA","Boston","Middlesex","Arlington",4686,590600,0.00819392284055992,0.0100906447750983,0.0477204186624091,0.0503864146010151,0.0226041472414635,"2015-02","2015-Q1",590600,0,"2015-02"
2015-02-28,"13662","NY","Ogdensburg","Saint Lawrence","Town of Massena",4687,70900,0.00141242937853107,-0.00700280112044818,-0.0804150453955901,-0.00472768679905444,0.00567381688744928,"2012-11","2012-Q4",79200,-0.10479797979798,"2005-06"
2015-02-28,"02601","MA","Cape Cod","Barnstable","Hyannis Port",4688,232200,0.0078125,0.0153038915609969,0.0338379341050757,0.0170295229345312,-0.0259726560985596,"2005-10","2005-Q4",312700,-0.257435241445475,"2003-04"
2015-02-28,"44103","OH","Cleveland","Cuyahoga","Cleveland",4689,44900,0.00898876404494382,-0.036480686695279,-0.208112874779541,-0.0469360411230936,-0.0325319483747706,"2007-03","2007-Q1",69400,-0.353025936599424,"1998-04"
2015-02-28,"90061","CA","Los Angeles","Los Angeles","Los Angeles",4690,291900,0.0110841704191202,0.0177824267782427,0.0887728459530026,0.097405045818175,0.00463825790908934,"2007-05","2007-Q2",424600,-0.312529439472445,"2005-04"
2015-02-28,"32836","FL","Orlando","Orange","Doctor Phillips",4691,385400,-0.00129567245400363,-0.00541935483870968,0.00260145681581686,0.0341069810450343,-0.000517465567750786,"2006-06","2006-Q2",536600,-0.281774133432725,"2005-02"
2015-02-28,"11762","NY","New York","Nassau","Massapequa Park",4692,418600,0.00239463601532567,0.00528338136407301,0.0081888246628131,0.0123408499533872,-0.00812896180318112,"2006-05","2006-Q2",487600,-0.141509433962264,"2004-06"
2015-02-28,"60513","IL","Chicago","Cook","Brookfield",4693,199000,0.000502765208647562,-0.0124069478908189,-0.0192212912764909,-0.0228663230333146,-0.0156496148907842,"2007-02","2007-Q1",266500,-0.25328330206379,"2003-06"
2015-02-28,"60124","IL","Chicago","Kane","Elgin",4694,272000,0.00221075902726603,-0.00146842878120411,0.026027913994719,-0.0114352301595001,-0.0123528411287973,"2006-06","2006-Q2",344400,-0.210220673635308,"2003-03"
2015-02-28,"33572","FL","Tampa","Hillsborough","Apollo Beach",4695,224000,0.00178890876565295,0.0103743797925124,0.0566037735849057,0.0498921809955051,-0.00566747305688531,"2006-06","2006-Q2",315300,-0.289565493181097,"2004-11"
2015-02-28,"61104","IL","Rockford","Winnebago","Rockford",4696,43700,-0.00228310502283105,-0.0090702947845805,-0.052060737527115,-0.0681667340803062,-0.0412602789374,"2007-11","2007-Q4",71400,-0.387955182072829,
2015-02-28,"32920","FL","Melbourne","Brevard","Cape Canaveral",4697,158800,0.00189274447949527,0.00126103404791929,0.0245161290322581,0.0214672762670123,-0.0449766586551813,"2005-12","2005-Q4",295100,-0.461877329718739,"2003-12"
2015-02-28,"45030","OH","Cincinnati","Hamilton","Harrison",4698,140200,0.00357909806728704,0.00935925125989921,0.00286123032904149,0.00893653134677264,-0.00308536396396719,"2006-04","2006-Q2",154900,-0.0948999354422208,"2003-10"
2015-02-28,"85901","AZ","Show Low","Navajo","Show Low",4699,177800,0.00508762012436405,0.0194954128440367,0.0788834951456311,-0.00596595840254388,0.0000562603744753698,"2007-06","2007-Q2",260400,-0.317204301075269,"2005-03"
2015-02-28,"95367","CA","Modesto","Stanislaus","Riverbank",4700,239500,0.011402027027027,0.0367965367965368,0.11188486536676,0.0818644054711985,-0.028104417609223,"2006-03","2006-Q1",385900,-0.379372894532262,"2004-01"
2015-02-28,"85755","AZ","Tucson","Pima","Oro Valley",4701,261600,-0.0011454753722795,0.00654097729896114,0.0159223300970874,-0.00159781688445759,-0.00751611154026333,"2006-08","2006-Q3",361500,-0.276348547717842,"2004-11"
2015-02-28,"44278","OH","Akron","Summit","Tallmadge",4702,146800,0.00547945205479452,0.0138121546961326,0.0411347517730496,0.0034412375893087,-0.00788911204946141,"2007-03","2007-Q1",160600,-0.0859277708592777,"2002-02"
2015-02-28,"50312","IA","Des Moines","Polk","Des Moines",4703,164400,0.00305064063453325,0.00305064063453325,0.0192188468691878,0.0101562774567898,0.0131964402615323,"2014-09","2014-Q3",164800,-0.00242718446601942,"2014-08"
2015-02-28,"33872","FL","Sebring","Highlands","Sebring",4704,95600,0.00950369588173178,0.0402611534276387,0.154589371980676,-0.0144175636197503,-0.0273874844954043,"2006-10","2006-Q4",175400,-0.454960091220068,"2004-05"
2015-02-28,"73114","OK","Oklahoma City","Oklahoma","Oklahoma City",4705,70400,0,-0.00984528832630099,-0.0833333333333333,-0.000283849038082207,0.00832321290971927,"2014-03","2014-Q1",76800,-0.0833333333333333,"2013-05"
2015-02-28,"33898","FL","Lakeland","Polk","Lake Wales",4706,122900,0.00655200655200655,0.014026402640264,0.0866489832007073,-0.00778861539130593,-0.00225017445570175,"2006-10","2006-Q4",178600,-0.311870100783875,"2005-01"
2015-02-28,"53012","WI","Milwaukee","Ozaukee","Town of Cedarburg",4707,245800,0.00572831423895254,0.0152829409334986,0.00944558521560575,-0.000568597557268347,0.00201565746294685,"2007-11","2007-Q4",263600,-0.0675265553869499,"2005-04"
2015-02-28,"62223","IL","St. Louis","Saint Clair","Belleville",4708,87500,-0.00455062571103527,-0.0101809954751131,-0.107142857142857,-0.0503673704687463,-0.0230674554374232,"2006-03","2006-Q1",119900,-0.27022518765638,"2001-11"
2015-02-28,"03842","NH","Boston","Rockingham","Town of Hampton",4709,290700,0.00623052959501558,0.0192847124824684,0.0778642936596218,0.0235986881254706,-0.000206164385257668,"2006-03","2006-Q1",307600,-0.0549414824447334,"2005-01"
2015-02-28,"95437","CA","Ukiah","Mendocino","Fort Bragg",4710,352800,0.00369843527738265,0.0258796161674906,0.100436681222707,0.00659092795202065,-0.0117589975751625,"2006-09","2006-Q3",470000,-0.24936170212766,"2004-09"
2015-02-28,"11552","NY","New York","Nassau","West Hempstead",4711,404600,0.00521739130434783,0.0153074027603513,0.0806623931623932,0.0244891037238502,-0.00219762153218273,"2006-09","2006-Q3",459100,-0.118710520583751,"2005-01"
2015-02-28,"10703","NY","New York","Westchester","Yonkers",4712,307300,-0.00259655955858487,-0.0228934817170111,-0.111336032388664,-0.031804714158908,-0.0213194286796425,"2007-06","2007-Q2",441600,-0.304121376811594,"2003-11"
2015-02-28,"27501","NC","Dunn","Harnett","Angier",4713,144000,0.00558659217877095,0.0112359550561798,0.0359712230215827,0.00928067736981264,0.0133622937097913,"2015-02","2015-Q1",144000,0,"2015-02"
2015-02-28,"29627","SC","Anderson","Anderson","Belton",4714,85500,0.00825471698113208,0.0313630880579011,0.089171974522293,0.00888708417978812,0.0210821036063362,"2015-02","2015-Q1",85500,0,"2015-02"
2015-02-28,"98422","WA","Seattle","Pierce","Tacoma",4715,312700,0.00611325611325611,0.0169105691056911,0.0139429312581064,0.00546089815396833,0.00938951599056304,"2006-12","2006-Q4",372200,-0.159860290166577,"2005-07"
2015-02-28,"33634","FL","Tampa","Hillsborough","Town 'n' Country",4716,133900,-0.0022354694485842,-0.000746268656716418,0.131868131868132,0.0385996294781734,-0.0101624098301123,"2006-07","2006-Q3",199400,-0.328485456369107,"2004-08"
2015-02-28,"17104","PA","Harrisburg","Dauphin","Harrisburg",4717,63300,0.0176848874598071,0.0343137254901961,0.0144230769230769,-0.0179488804448994,0.00387269502226295,"2008-05","2008-Q2",71100,-0.109704641350211,"2005-09"
2015-02-28,"55803","MN","Duluth","Saint Louis","Duluth",4718,148500,0.00746268656716418,0.0213204951856946,0.00883152173913043,-0.0109444096552133,-0.00705815421030831,"2006-08","2006-Q3",169700,-0.124926340601061,"2003-10"
2015-02-28,"29410","SC","Charleston","Berkeley","Hanahan",4719,183600,0.00547645125958379,0.00879120879120879,0.0736842105263158,-0.00973112398939679,0.00778509241670333,"2006-10","2006-Q4",198600,-0.0755287009063444,"2006-02"
2015-02-28,"74129","OK","Tulsa","Tulsa","Tulsa",4720,97700,0.00825593395252838,0.0166493236212279,0.0539374325782093,0.0123153226074864,0.0109718097421294,"2015-02","2015-Q1",97700,0,"2015-02"
2015-02-28,"92173","CA","San Diego","San Diego","San Diego",4721,340700,0.00620200826934436,0.0308623298033283,0.096909207984546,0.0816608300492931,-0.0244964813904403,"2006-02","2006-Q1",452800,-0.247570671378092,"2004-03"
2015-02-28,"33704","FL","Tampa","Pinellas","Saint Petersburg",4722,264000,0.0107197549770291,0.0344827586206897,0.0122699386503067,0.0576262110878758,0.00506238720118546,"2006-02","2006-Q1",305100,-0.134709931170108,"2005-04"
2015-02-28,"33767","FL","Tampa","Pinellas","Clearwater",4723,398100,0.00428859737638749,0.0292140641158221,0.0540111199364575,0.0376695723702329,-0.0135736742762093,"2006-03","2006-Q1",561800,-0.291384834460662,"2004-08"
2015-02-28,"08260","NJ","Ocean City","Cape May","North Wildwood",4724,262700,0.00497322111706197,0.00767165324127349,-0.00980022615906521,-0.0181533072574097,-0.0232285140180699,"2006-03","2006-Q1",373900,-0.297405723455469,"2003-11"
2015-02-28,"94564","CA","San Francisco","Contra Costa","Pinole",4725,417200,0.00651387213510253,0.0220480156785889,0.142700629964393,0.066903188054845,-0.0224228131365906,"2005-11","2005-Q4",580900,-0.281804097090721,"2004-02"
2015-02-28,"40213","KY","Louisville/Jefferson County","Jefferson","Louisville",4726,97100,0.00103092783505155,0.00413650465356774,-0.00102880658436214,0.00565599551418217,0.00863527480982595,"2014-06","2014-Q2",97500,-0.0041025641025641,"2013-11"
2015-02-28,"94108","CA","San Francisco","San Francisco","San Francisco",4727,900800,0.013273340832396,0.0519677683055004,0.117617866004963,0.0624515053594912,0.0437916714324518,"2015-02","2015-Q1",900800,0,"2015-02"
2015-02-28,"16117","PA","New Castle","Lawrence","Ellwood City",4728,87500,0.0210035005834306,0.045400238948626,0.0749385749385749,0.0211660486409431,,"2008-11","2008-Q4",94700,-0.0760295670538543,"2008-06"
2015-02-28,"74114","OK","Tulsa","Tulsa","Tulsa",4729,134800,0.00747384155455904,0.0181268882175227,0.034535686876439,0.0255921553444822,0.0235566022163574,"2015-02","2015-Q1",134800,0,"2015-02"
2015-02-28,"33971","FL","Fort Myers","Lee","Lehigh Acres",4730,114500,0.0114840989399293,0.0418562329390355,0.197698744769874,0.126562330743228,-0.0333885300668013,"2006-07","2006-Q3",236200,-0.515241320914479,"2003-11"
