UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52 
177870,"R",14,"R",0,"R",14,"R",13,"R",13,"R",0,"R",0,"R",1
177931,"R",20,"R",0,"R",20,"R",15,"R",15,"R",0,"R",0,"R",5
178077,"R",73,"R",0,"R",73,"R",6,"R",48,"R",0,"R",0,"R",25
178262,"R",41,"R",1,"R",40,"R",0,"R",22,"R",0,"R",1,"R",17
178314,"R",28,"R",0,"R",28,"R",10,"R",25,"R",0,"R",0,"R",3
178484,"R",104,"R",0,"R",104,"R",0,"R",74,"R",0,"R",2,"R",28
178527,"R",18,"R",0,"R",18,"R",0,"R",10,"R",0,"R",0,"R",8
178828,"R",74,"R",0,"R",74,"R",61,"R",61,"R",0,"R",0,"R",13
179195,"R",33,"R",0,"R",33,"R",1,"R",21,"R",1,"R",0,"R",11
179229,"R",29,"R",0,"R",29,"R",3,"R",17,"R",1,"Z",0,"R",11
179238,"R",31,"R",0,"R",31,"R",30,"R",30,"R",0,"R",0,"R",1
179724,"R",26,"Z",0,"R",26,"R",18,"R",18,"R",0,"R",0,"R",8
182652,"R",48,"R",0,"R",48,"R",8,"R",27,"R",0,"R",0,"R",21
182704,"R",49,"R",0,"R",49,"R",0,"R",30,"R",0,"R",0,"R",19
182722,"R",75,"R",0,"R",75,"R",1,"R",39,"R",0,"R",1,"R",35
182892,"R",29,"R",0,"R",29,"R",13,"R",22,"R",0,"R",0,"R",7
182953,"R",90,"R",0,"R",90,"R",0,"R",67,"R",0,"R",0,"R",23
182999,"R",30,"R",0,"R",30,"R",6,"R",18,"R",1,"R",8,"R",3
183035,"R",39,"Z",0,"R",39,"R",34,"R",34,"R",0,"R",0,"R",5
183202,"R",4,"R",0,"R",4,"R",0,"R",3,"R",0,"R",0,"R",1
183725,"R",481,"Z",0,"R",481,"R",173,"R",362,"Z",0,"Z",0,"R",119
183983,"R",86,"R",0,"R",86,"R",46,"R",46,"R",0,"R",0,"R",40
184047,"R",57,"R",0,"R",57,"R",46,"R",50,"R",0,"R",0,"R",7
184056,"R",819,"R",0,"R",819,"R",112,"R",497,"Z",0,"R",4,"R",318
184135,"R",450,"R",0,"R",450,"R",182,"R",265,"R",0,"R",5,"R",180
184144,"R",85,"R",0,"R",85,"R",1,"R",62,"R",0,"R",1,"R",22
184278,"R",168,"R",0,"R",168,"R",147,"R",147,"R",0,"R",0,"R",21
184320,"R",1426,"R",0,"R",1426,"R",210,"R",693,"R",0,"R",0,"R",733
184506,"R",71,"R",0,"R",71,"R",1,"R",44,"R",0,"R",0,"R",27
184746,"R",177,"R",0,"R",177,"R",120,"R",135,"R",1,"R",0,"R",41
184816,"R",88,"R",0,"R",88,"R",0,"R",49,"R",0,"R",0,"R",39
184870,"R",351,"R",0,"R",351,"R",168,"R",203,"R",5,"R",0,"R",143
185332,"R",373,"R",0,"R",373,"R",169,"R",202,"R",1,"R",0,"R",170
185396,"R",1073,"R",0,"R",1073,"R",142,"R",677,"Z",0,"R",6,"R",390
185466,"R",300,"R",0,"R",300,"R",63,"R",184,"R",0,"R",92,"R",24
185721,"R",556,"R",0,"R",556,"R",351,"R",388,"R",76,"R",0,"R",92
185730,"R",40,"R",0,"R",40,"R",0,"R",15,"R",0,"R",0,"R",25
185767,"R",70,"R",0,"R",70,"R",1,"R",39,"R",0,"R",0,"R",31
185916,"R",91,"R",0,"R",91,"R",22,"R",69,"R",0,"R",0,"R",22
185970,"R",98,"R",0,"R",98,"R",15,"R",72,"R",0,"R",1,"R",25
186016,"R",96,"R",0,"R",96,"R",11,"R",85,"R",0,"R",0,"R",11
186274,"R",124,"R",0,"R",124,"R",2,"R",63,"R",0,"R",4,"R",57
186335,"R",44,"R",0,"R",44,"R",14,"R",28,"R",0,"R",1,"R",15
186593,"R",118,"R",0,"R",118,"R",3,"R",74,"R",0,"R",1,"R",43
187505,"R",1205,"R",0,"R",1205,"R",447,"R",638,"R",33,"R",224,"R",310
187602,"R",93,"R",0,"R",93,"R",24,"R",42,"R",2,"R",18,"R",31
188650,"R",641,"R",0,"R",641,"R",178,"R",347,"R",0,"R",294,"R",0
188890,"R",1591,"R",1,"R",1590,"R",690,"R",1027,"R",0,"R",2,"R",561
188988,"R",344,"R",0,"R",344,"R",163,"R",190,"R",0,"R",0,"R",154
189219,"R",218,"R",0,"R",218,"R",181,"R",198,"Z",0,"R",0,"R",20
189404,"R",77,"R",0,"R",77,"R",0,"R",64,"R",0,"R",0,"R",13
189468,"R",174,"R",0,"R",174,"R",95,"R",155,"R",0,"R",0,"R",19
189477,"R",225,"R",0,"R",225,"R",64,"R",140,"Z",0,"Z",0,"R",85
189714,"R",79,"R",0,"R",79,"R",10,"R",69,"R",0,"R",0,"R",10
189954,"R",50,"R",0,"R",50,"R",31,"R",31,"R",0,"R",1,"R",18
190239,"R",154,"R",0,"R",154,"R",8,"R",120,"R",0,"R",1,"R",33
190293,"R",50,"R",0,"R",50,"R",1,"R",34,"R",0,"R",0,"R",16
190309,"R",25,"R",0,"R",25,"R",0,"R",16,"R",0,"R",0,"R",9
190318,"R",220,"R",0,"R",220,"R",1,"R",176,"R",1,"R",0,"R",43
191287,"R",335,"R",0,"R",335,"R",279,"R",296,"R",0,"R",0,"R",39
191311,"R",90,"R",0,"R",90,"R",71,"R",73,"R",0,"R",0,"R",17
191834,"R",506,"R",1,"R",505,"R",100,"R",296,"R",0,"R",0,"R",209
191940,"R",70,"Z",0,"R",70,"R",20,"R",22,"R",15,"R",0,"R",33
192484,"R",109,"R",0,"R",109,"R",1,"R",75,"R",0,"R",0,"R",34
192800,"R",3,"R",0,"R",3,"R",1,"R",2,"R",0,"R",0,"R",1
192828,"R",28,"Z",0,"R",28,"R",14,"R",21,"R",0,"R",0,"R",7
193122,"R",92,"Z",0,"R",92,"R",54,"R",54,"R",0,"R",0,"R",38
193186,"R",90,"R",0,"R",90,"R",8,"R",32,"R",0,"R",0,"R",58
193265,"R",120,"R",0,"R",120,"R",108,"R",108,"Z",0,"Z",0,"R",12
193672,"R",29,"R",0,"R",29,"R",27,"R",28,"R",1,"R",0,"R",0
193760,"R",587,"R",0,"R",587,"R",10,"R",397,"R",0,"R",0,"R",190
193788,"R",175,"R",0,"R",175,"R",43,"R",83,"R",0,"R",0,"R",92
193858,"R",461,"R",0,"R",461,"R",331,"R",365,"R",0,"R",0,"R",96
193991,"R",28,"R",0,"R",28,"R",1,"R",21,"R",0,"R",1,"R",6
194259,"R",19,"R",0,"R",19,"R",8,"R",8,"R",0,"R",0,"R",11
194435,"R",72,"R",0,"R",72,"R",0,"R",47,"R",1,"R",0,"R",24
194879,"R",100,"R",0,"R",100,"R",40,"R",60,"R",0,"R",0,"R",40
195067,"R",380,"R",0,"R",380,"R",7,"R",216,"R",0,"R",1,"R",163
195933,"R",851,"R",2,"R",849,"R",458,"R",543,"R",1,"R",0,"R",305
197337,"R",38,"R",0,"R",38,"R",2,"R",33,"R",0,"R",0,"R",5
198075,"R",102,"R",0,"R",102,"R",24,"R",49,"R",0,"R",0,"R",53
198190,"R",15,"R",0,"R",15,"R",9,"R",12,"R",0,"R",0,"R",3
198525,"R",64,"R",2,"R",62,"R",15,"R",31,"R",0,"R",0,"R",31
198844,"R",82,"R",4,"R",78,"R",0,"R",77,"R",0,"R",0,"R",1
198996,"R",4,"Z",0,"R",4,"R",1,"R",3,"Z",0,"Z",0,"R",1
199005,"R",6,"Z",0,"R",6,"R",1,"R",5,"Z",0,"Z",0,"R",1
199014,"R",12,"R",6,"R",6,"R",0,"R",4,"R",0,"R",0,"R",2
199078,"R",20,"R",0,"R",20,"R",3,"R",6,"R",0,"R",1,"R",13
199689,"R",50,"R",0,"R",50,"R",0,"R",38,"R",0,"R",1,"R",11
199713,"R",50,"R",0,"R",50,"R",0,"R",27,"R",0,"R",0,"R",23
199980,"R",46,"R",0,"R",46,"R",20,"R",35,"R",0,"Z",0,"R",11
200262,"R",5,"R",0,"R",5,"R",5,"R",5,"R",0,"R",0,"R",0
200828,"R",57,"R",0,"R",57,"R",32,"R",39,"R",14,"R",0,"R",4
201034,"R",514,"R",0,"R",514,"R",396,"R",406,"R",0,"R",0,"R",108
201098,"R",117,"R",0,"R",117,"R",111,"R",111,"R",0,"R",0,"R",6
201131,"R",63,"R",0,"R",63,"R",49,"R",49,"R",0,"R",0,"R",14
201159,"R",338,"R",0,"R",338,"R",312,"R",312,"R",4,"R",0,"R",22
201478,"R",156,"R",0,"R",156,"R",141,"R",141,"R",0,"R",0,"R",15
201496,"R",530,"R",0,"R",530,"R",424,"R",458,"R",0,"R",0,"R",72
201539,"R",32,"Z",0,"R",32,"R",28,"R",28,"Z",0,"Z",0,"R",4
201681,"R",147,"R",0,"R",147,"R",91,"R",100,"R",0,"R",41,"R",6
201803,"R",154,"Z",0,"R",154,"Z",0,"R",79,"Z",0,"R",22,"R",53
202055,"R",417,"R",21,"R",396,"R",258,"R",298,"R",0,"R",0,"R",98
202152,"R",129,"R",0,"R",129,"R",112,"R",114,"R",0,"R",0,"R",15
202736,"R",95,"R",0,"R",95,"R",5,"R",29,"R",0,"R",0,"R",66
202888,"R",68,"R",0,"R",68,"R",27,"R",41,"R",11,"R",0,"R",16
202985,"R",16,"R",0,"R",16,"R",9,"R",10,"R",0,"R",0,"R",6
203030,"R",115,"Z",0,"R",115,"R",91,"R",91,"Z",0,"Z",0,"R",24
203146,"R",197,"R",0,"R",197,"R",130,"R",167,"R",0,"R",0,"R",30
203225,"R",437,"R",0,"R",437,"R",7,"R",256,"R",0,"R",3,"R",178
203234,"R",116,"R",0,"R",116,"R",49,"R",76,"R",0,"R",0,"R",40
203942,"R",57,"R",0,"R",57,"R",49,"R",49,"R",0,"R",0,"R",8
204158,"R",384,"R",0,"R",384,"R",311,"R",315,"R",0,"R",0,"R",69
204334,"R",38,"R",0,"R",38,"R",7,"R",25,"R",4,"R",0,"R",9
204431,"R",37,"R",0,"R",37,"R",20,"R",20,"R",0,"R",0,"R",17
204981,"R",20,"R",0,"R",20,"R",10,"R",13,"R",0,"R",0,"R",7
206181,"R",32,"R",0,"R",32,"R",25,"R",25,"R",0,"R",0,"R",7
206321,"R",5,"R",0,"R",5,"R",5,"R",5,"R",0,"R",0,"R",0
206428,"R",18,"R",0,"R",18,"R",16,"R",17,"R",0,"R",0,"R",1
206783,"R",7,"R",0,"R",7,"R",2,"R",5,"R",0,"R",0,"R",2
206880,"R",34,"R",0,"R",34,"R",9,"R",22,"R",2,"R",0,"R",10
206905,"R",129,"R",0,"R",129,"R",100,"R",100,"R",0,"R",0,"R",29
206932,"R",19,"R",0,"R",19,"R",9,"R",11,"R",2,"R",0,"R",6
206969,"R",16,"R",0,"R",16,"R",0,"R",12,"R",0,"R",0,"R",4
207087,"R",35,"R",0,"R",35,"R",19,"R",26,"R",0,"R",0,"R",9
207102,"R",100,"R",0,"R",100,"R",19,"R",48,"R",4,"R",24,"R",24
207166,"R",15,"R",0,"R",15,"R",6,"R",10,"R",0,"R",4,"R",1
207272,"R",39,"R",2,"R",37,"R",6,"R",28,"R",0,"R",0,"R",9
207537,"R",49,"R",0,"R",49,"R",37,"R",37,"R",0,"R",0,"R",12
207607,"R",58,"R",0,"R",58,"R",36,"R",36,"R",0,"R",22,"R",0
207704,"R",91,"R",0,"R",91,"R",10,"R",67,"R",3,"R",0,"R",21
207786,"R",28,"R",0,"R",28,"R",27,"R",27,"R",0,"R",0,"R",1
208017,"R",15,"R",0,"R",15,"R",0,"R",6,"R",0,"R",0,"R",9
208044,"R",32,"R",0,"R",32,"R",18,"R",21,"Z",0,"R",1,"R",10
208053,"R",47,"R",0,"R",47,"R",33,"R",33,"R",0,"R",0,"R",14
208123,"R",126,"R",0,"R",126,"R",0,"R",81,"R",5,"R",0,"R",40
209348,"R",23,"R",0,"R",23,"R",11,"R",16,"R",0,"R",0,"R",7
210474,"R",51,"R",0,"R",51,"R",28,"R",30,"R",0,"R",0,"R",21
210599,"R",549,"Z",0,"R",549,"R",8,"R",390,"Z",0,"Z",0,"R",159
210711,"R",102,"R",0,"R",102,"R",81,"R",95,"R",0,"R",0,"R",7
210748,"R",40,"R",0,"R",40,"R",34,"R",34,"R",0,"R",0,"R",6
210784,"R",64,"R",0,"R",64,"R",8,"R",49,"R",7,"R",0,"R",8
211334,"R",71,"R",0,"R",71,"Z",0,"R",46,"R",0,"R",0,"R",25
212212,"R",25,"R",0,"R",25,"R",0,"R",19,"R",0,"R",0,"R",6
212230,"R",34,"R",0,"R",34,"R",0,"R",22,"R",0,"R",0,"R",12
212267,"R",95,"R",0,"R",95,"R",4,"R",48,"R",0,"R",0,"R",47
212276,"R",93,"R",0,"R",93,"R",3,"R",58,"R",0,"R",0,"R",35
212285,"R",40,"R",0,"R",40,"R",1,"R",22,"R",0,"R",0,"R",18
212294,"R",39,"R",0,"R",39,"R",1,"R",27,"R",0,"R",0,"R",12
212300,"R",38,"R",0,"R",38,"R",4,"R",24,"R",0,"R",0,"R",14
212328,"R",75,"R",0,"R",75,"R",1,"R",53,"R",0,"R",1,"R",21
212337,"R",55,"R",0,"R",55,"R",1,"R",26,"R",0,"R",1,"R",28
212355,"R",80,"R",0,"R",80,"R",0,"R",53,"R",0,"R",0,"R",27
212373,"R",44,"R",0,"R",44,"R",3,"R",37,"R",0,"R",0,"R",7
212382,"R",88,"R",0,"R",88,"R",0,"R",51,"R",0,"R",0,"R",37
212391,"R",71,"R",0,"R",71,"R",3,"R",46,"R",0,"R",0,"R",25
212683,"R",68,"R",0,"R",68,"R",5,"R",46,"R",0,"R",0,"R",22
212708,"R",83,"R",0,"R",83,"R",0,"R",54,"R",0,"R",0,"R",29
212753,"R",132,"R",0,"R",132,"R",3,"R",86,"R",0,"R",0,"R",46
213215,"R",97,"R",0,"R",97,"R",55,"R",61,"R",0,"R",0,"R",36
213312,"R",85,"R",0,"R",85,"R",60,"R",63,"R",0,"R",0,"R",22
213330,"R",27,"R",0,"R",27,"Z",0,"R",17,"R",0,"R",0,"R",10
213455,"R",140,"R",0,"R",140,"R",74,"R",89,"R",0,"R",29,"R",22
213491,"R",19,"R",0,"R",19,"R",0,"R",17,"R",0,"R",1,"R",1
213552,"R",54,"R",0,"R",54,"R",46,"R",47,"R",0,"R",0,"R",7
214476,"R",10,"R",0,"R",10,"R",10,"R",10,"R",0,"R",0,"R",0
214546,"R",23,"R",1,"R",22,"R",10,"R",13,"R",0,"R",0,"R",9
214962,"R",24,"R",0,"R",24,"R",17,"R",17,"R",0,"R",0,"R",7
215026,"R",20,"R",0,"R",20,"R",14,"R",14,"R",0,"R",6,"R",0
215044,"R",57,"Z",0,"R",57,"R",31,"R",48,"R",0,"R",0,"R",9
215336,"R",32,"Z",0,"R",32,"Z",0,"R",16,"Z",0,"Z",0,"R",16
215530,"R",16,"R",0,"R",16,"R",12,"R",12,"R",0,"R",0,"R",4
215886,"R",84,"R",0,"R",84,"R",75,"R",80,"R",0,"R",0,"R",4
216074,"R",58,"Z",0,"R",58,"Z",0,"R",55,"Z",0,"Z",0,"R",3
216223,"R",32,"R",0,"R",32,"R",28,"R",28,"R",0,"R",0,"R",4
216579,"R",85,"R",0,"R",85,"R",46,"R",65,"R",0,"R",13,"R",7
216746,"R",88,"R",1,"R",87,"R",64,"R",69,"R",0,"R",18,"R",0
217095,"R",69,"R",0,"R",69,"R",0,"R",43,"R",0,"R",0,"R",26
217323,"R",343,"R",2,"R",341,"Z",0,"R",242,"R",0,"R",0,"R",99
217581,"R",52,"R",0,"R",52,"R",1,"R",38,"R",0,"R",0,"R",14
217794,"R",54,"Z",0,"R",54,"Z",0,"R",42,"Z",0,"Z",0,"R",12
217828,"R",49,"R",0,"R",49,"R",30,"R",37,"R",3,"R",0,"R",9
218159,"R",33,"R",0,"R",33,"R",2,"R",14,"R",0,"R",0,"R",19
218195,"R",56,"R",0,"R",56,"R",6,"R",30,"R",1,"R",0,"R",25
218867,"R",15,"R",1,"R",14,"R",7,"R",9,"Z",0,"Z",0,"R",5
219587,"R",55,"R",0,"R",55,"R",43,"R",48,"R",0,"R",0,"R",7
220163,"R",29,"R",0,"R",29,"R",7,"R",19,"R",0,"R",0,"R",10
220491,"R",120,"Z",0,"R",120,"R",1,"R",74,"R",3,"R",1,"R",42
220570,"R",45,"R",0,"R",45,"R",35,"R",35,"R",10,"R",0,"R",0
220765,"R",327,"R",0,"R",327,"R",190,"R",284,"R",0,"R",1,"R",42
221157,"R",191,"R",0,"R",191,"R",128,"R",128,"R",0,"R",0,"R",63
221290,"R",43,"R",0,"R",43,"R",0,"R",17,"R",0,"R",1,"R",25
221829,"R",170,"R",0,"R",170,"R",35,"R",126,"R",1,"R",0,"R",43
221980,"R",17,"Z",0,"R",17,"Z",0,"R",10,"R",0,"Z",0,"R",7
222026,"R",60,"R",0,"R",60,"R",0,"R",28,"R",0,"R",1,"R",31
222673,"R",237,"R",0,"R",237,"R",122,"R",146,"R",0,"R",0,"R",91
222707,"R",111,"Z",0,"R",111,"R",73,"R",76,"Z",0,"Z",0,"R",35
223056,"R",65,"R",0,"R",65,"R",25,"R",42,"Z",0,"Z",0,"R",23
223658,"R",360,"R",0,"R",360,"R",170,"R",170,"R",0,"R",101,"R",89
223852,"R",39,"R",0,"R",39,"R",30,"R",30,"R",0,"R",0,"R",9
224013,"R",47,"Z",0,"R",47,"R",21,"R",29,"R",0,"R",0,"R",18
224156,"R",242,"R",0,"R",242,"R",25,"R",111,"R",0,"R",3,"R",128
224758,"R",20,"R",0,"R",20,"R",6,"R",12,"R",3,"R",0,"R",5
224828,"R",144,"R",1,"R",143,"R",41,"R",64,"R",0,"R",0,"R",79
224907,"N",20,"N",0,"N",20,"N",0,"N",13,"N",0,"N",0,"N",7
226125,"R",181,"R",0,"R",181,"R",49,"R",97,"R",0,"R",36,"R",48
226374,"R",41,"R",0,"R",41,"R",27,"R",30,"R",0,"R",0,"R",11
226772,"R",73,"R",1,"R",72,"R",30,"R",35,"R",5,"R",11,"R",21
226860,"R",54,"R",0,"R",54,"R",24,"R",38,"R",0,"R",0,"R",16
226903,"R",591,"R",0,"R",591,"R",55,"R",181,"R",0,"R",0,"R",410
227003,"R",661,"R",0,"R",661,"R",399,"R",457,"R",0,"R",0,"R",204
227058,"R",93,"R",0,"R",93,"R",51,"R",51,"R",0,"R",15,"R",27
227155,"R",31,"R",0,"R",31,"R",10,"R",25,"R",0,"R",0,"R",6
227298,"R",277,"R",2,"R",275,"R",172,"R",197,"R",0,"R",0,"R",78
227313,"R",203,"R",0,"R",203,"R",13,"R",117,"R",0,"R",1,"R",85
227322,"R",226,"R",0,"R",226,"R",4,"R",118,"R",0,"R",1,"R",107
228088,"R",32,"R",0,"R",32,"R",12,"R",18,"R",2,"R",2,"R",10
228185,"R",58,"R",1,"R",57,"R",18,"R",23,"R",5,"R",2,"R",27
228200,"R",597,"R",0,"R",597,"R",367,"R",397,"R",0,"R",3,"R",197
228219,"R",889,"R",1,"R",888,"R",508,"R",571,"R",0,"R",5,"R",312
228282,"R",517,"R",0,"R",517,"R",325,"R",344,"R",2,"Z",0,"R",171
229151,"R",125,"R",0,"R",125,"R",92,"R",92,"R",0,"R",0,"R",33
229425,"R",75,"R",0,"R",75,"R",6,"R",55,"R",0,"R",0,"R",20
229522,"R",29,"R",0,"R",29,"R",7,"R",24,"R",0,"R",0,"R",5
229957,"R",31,"R",0,"R",31,"R",20,"R",21,"R",1,"R",0,"R",9
230135,"R",40,"Z",0,"R",40,"R",28,"R",31,"R",1,"R",8,"R",0
230144,"R",65,"R",1,"R",64,"R",30,"R",35,"R",0,"R",28,"R",1
230205,"R",44,"R",0,"R",44,"R",28,"R",29,"R",1,"R",0,"R",14
230676,"R",345,"R",0,"R",345,"R",204,"R",236,"R",0,"R",5,"R",104
231004,"R",49,"R",0,"R",49,"R",29,"R",34,"R",0,"R",0,"R",15
231280,"R",63,"R",0,"R",63,"R",1,"R",42,"R",1,"R",1,"R",19
231688,"R",9,"R",0,"R",9,"R",5,"R",9,"R",0,"R",0,"R",0
231721,"R",22,"R",0,"R",22,"R",4,"R",10,"R",0,"R",0,"R",12
232919,"R",55,"R",0,"R",55,"R",49,"R",49,"R",0,"R",0,"R",6
233286,"R",58,"R",0,"R",58,"R",22,"R",33,"R",0,"R",0,"R",25
233657,"R",46,"R",0,"R",46,"R",12,"R",34,"R",0,"R",0,"R",12
233666,"R",44,"R",0,"R",44,"R",2,"R",22,"R",1,"R",0,"R",21
234119,"R",40,"R",0,"R",40,"R",30,"R",30,"R",0,"R",0,"R",10
234191,"R",87,"R",1,"R",86,"R",2,"R",20,"R",1,"R",3,"R",62
234225,"R",53,"R",0,"R",53,"R",23,"R",32,"R",0,"R",0,"R",21
234359,"R",166,"R",1,"R",165,"R",113,"R",129,"R",0,"R",0,"R",36
234650,"R",53,"R",0,"R",53,"R",25,"R",39,"R",0,"Z",0,"R",14
234784,"R",656,"R",2,"R",654,"R",403,"R",459,"R",0,"R",0,"R",195
235088,"R",206,"R",1,"R",205,"R",173,"R",189,"R",0,"R",0,"R",16
235158,"R",54,"Z",0,"R",54,"R",2,"R",44,"Z",0,"Z",0,"R",10
235352,"R",51,"R",0,"R",51,"R",17,"R",40,"R",2,"R",1,"R",8
235501,"R",531,"R",0,"R",531,"R",464,"R",464,"R",0,"R",0,"R",67
235583,"R",108,"R",0,"R",108,"R",57,"R",82,"R",0,"R",0,"R",26
236027,"R",89,"R",0,"R",89,"R",4,"R",56,"R",3,"R",6,"R",24
236531,"R",276,"R",0,"R",276,"R",175,"R",200,"R",0,"R",0,"R",76
236744,"R",51,"Z",0,"R",51,"R",17,"R",32,"Z",0,"Z",0,"R",19
237145,"R",8,"R",0,"R",8,"R",8,"R",8,"R",0,"R",0,"R",0
237172,"R",139,"R",1,"R",138,"Z",0,"R",22,"R",0,"R",0,"R",116
237242,"R",141,"R",0,"R",141,"R",47,"R",116,"R",5,"Z",0,"R",20
237473,"R",126,"R",0,"R",126,"R",104,"R",104,"R",0,"R",0,"R",22
237491,"R",11,"R",0,"R",11,"R",8,"R",8,"R",0,"R",0,"R",3
237561,"R",91,"R",0,"R",91,"R",69,"R",69,"R",0,"R",0,"R",22
237613,"R",52,"R",0,"R",52,"R",29,"R",40,"R",0,"R",0,"R",12
237729,"R",14,"R",0,"R",14,"R",8,"R",8,"R",0,"R",0,"R",6
237844,"R",87,"R",0,"R",87,"R",78,"R",78,"R",0,"R",0,"R",9
238096,"R",5,"R",0,"R",5,"R",4,"R",4,"R",0,"R",0,"R",1
240879,"R",739,"R",0,"R",739,"R",80,"R",485,"R",0,"R",0,"R",254
240985,"R",322,"R",0,"R",322,"R",159,"R",159,"R",0,"Z",0,"R",163
241146,"R",542,"R",0,"R",542,"R",218,"R",225,"R",0,"R",0,"R",317
241182,"R",10,"Z",0,"R",10,"R",7,"R",7,"R",0,"R",0,"R",3
241906,"R",280,"R",0,"R",280,"R",191,"R",191,"R",0,"R",0,"R",89
242316,"R",246,"R",0,"R",246,"R",172,"R",172,"R",0,"R",0,"R",74
242413,"R",307,"R",0,"R",307,"R",247,"R",247,"R",0,"R",0,"R",60
242750,"R",158,"R",2,"R",156,"R",73,"R",76,"R",0,"R",1,"R",79
242820,"R",424,"R",0,"R",424,"R",52,"R",117,"R",0,"R",0,"R",307
242884,"R",2210,"R",4,"R",2206,"R",0,"R",924,"R",0,"R",4,"R",1278
242945,"R",420,"R",10,"R",410,"R",0,"R",265,"R",0,"R",0,"R",145
242954,"R",67,"R",0,"R",67,"R",2,"R",36,"R",0,"R",0,"R",31
243407,"R",20,"R",0,"R",20,"R",11,"R",11,"R",9,"R",0,"R",0
243416,"R",108,"R",2,"R",106,"R",17,"R",89,"R",0,"R",0,"R",17
243799,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0
244613,"R",165,"R",0,"R",165,"R",132,"R",132,"R",0,"R",0,"R",33
245281,"R",13,"R",0,"R",13,"R",10,"R",10,"R",0,"R",0,"R",3
245290,"R",74,"R",0,"R",74,"R",58,"R",63,"R",0,"R",0,"R",11
245980,"R",44,"Z",0,"R",44,"R",10,"R",32,"Z",0,"Z",0,"R",12
245999,"R",278,"R",2,"R",276,"R",111,"R",115,"R",0,"R",3,"R",158
246017,"R",196,"R",0,"R",196,"R",156,"R",167,"R",0,"R",0,"R",29
246071,"R",36,"R",0,"R",36,"R",18,"R",19,"R",0,"R",0,"R",17
246406,"R",49,"R",0,"R",49,"R",22,"R",25,"R",2,"R",0,"R",22
246415,"R",6,"R",0,"R",6,"R",0,"R",3,"R",0,"R",0,"R",3
246460,"R",93,"R",0,"R",93,"R",69,"R",72,"R",0,"R",5,"R",16
246895,"R",722,"R",0,"R",722,"R",66,"R",198,"R",0,"R",185,"R",339
247153,"R",16,"R",0,"R",16,"R",7,"R",8,"R",0,"R",0,"R",8
247409,"R",107,"R",0,"R",107,"R",61,"R",83,"R",0,"R",0,"R",24
248527,"R",45,"R",0,"R",45,"R",20,"R",35,"R",0,"R",0,"R",10
248624,"R",71,"R",0,"R",71,"R",59,"R",59,"Z",0,"Z",0,"R",12
248633,"R",54,"R",0,"R",54,"R",46,"R",46,"R",0,"R",0,"R",8
248660,"R",32,"Z",0,"R",32,"Z",0,"R",20,"Z",0,"Z",0,"R",12
248703,"R",147,"R",0,"R",147,"R",6,"R",93,"R",0,"R",0,"R",54
249061,"R",70,"R",0,"R",70,"R",12,"R",65,"R",0,"R",0,"R",5
249140,"R",163,"R",0,"R",163,"R",122,"R",129,"R",0,"R",0,"R",34
249238,"R",145,"R",0,"R",145,"R",97,"R",97,"R",0,"R",0,"R",48
249566,"R",375,"R",0,"R",375,"R",104,"R",247,"R",0,"R",0,"R",128
250072,"R",118,"R",0,"R",118,"R",77,"R",111,"R",0,"R",0,"R",7
250744,"R",34,"R",0,"R",34,"R",11,"R",15,"R",0,"R",0,"R",19
250832,"R",39,"R",0,"R",39,"R",0,"R",25,"R",1,"R",0,"R",13
250993,"R",35,"R",0,"R",35,"R",21,"R",22,"R",2,"R",0,"R",11
260336,"R",29,"R",0,"R",29,"Z",0,"R",25,"R",0,"R",0,"R",4
260363,"R",32,"R",0,"R",32,"R",21,"R",22,"R",0,"R",0,"R",10
260664,"R",271,"Z",0,"R",271,"R",258,"R",264,"Z",0,"Z",0,"R",7
260965,"R",41,"Z",0,"R",41,"R",6,"R",22,"Z",0,"Z",0,"R",19
261375,"R",90,"R",0,"R",90,"R",63,"R",63,"R",0,"R",27,"R",0
261393,"R",24,"R",0,"R",24,"R",18,"R",18,"R",0,"R",3,"R",3
261436,"R",276,"Z",0,"R",276,"R",87,"R",237,"R",0,"R",0,"R",39
261676,"R",170,"R",0,"R",170,"R",68,"R",136,"R",0,"R",0,"R",34
261685,"R",143,"R",0,"R",143,"R",54,"R",103,"R",0,"R",0,"R",40
261719,"R",8,"R",0,"R",8,"R",6,"R",8,"R",0,"R",0,"R",0
261773,"R",57,"Z",0,"R",57,"Z",0,"R",50,"Z",0,"Z",0,"R",7
262235,"R",21,"R",0,"R",21,"R",7,"R",10,"R",0,"R",2,"R",9
262299,"R",31,"R",0,"R",31,"R",0,"R",20,"R",0,"R",0,"R",11
262341,"R",281,"R",1,"R",280,"Z",0,"R",214,"R",0,"R",0,"R",66
262369,"R",121,"R",0,"R",121,"R",64,"R",85,"R",0,"R",0,"R",36
262402,"R",404,"R",5,"R",399,"R",311,"R",320,"R",0,"R",2,"R",77
362700,"R",175,"R",1,"R",174,"R",6,"R",88,"R",1,"R",1,"R",84
362782,"R",36,"R",0,"R",36,"R",4,"R",31,"R",0,"R",0,"R",5
